Dataset,Oversampling,Classifier,k,,Balanced F-Measure,Diversity,F1-Score Macro,FN,FP,G-Measure,Majority Accuracy,Minority Accuracy,ROC AUC Score,TN,TP,ae_loss,k,kmeans_n_init
Creditcard Fraud,No Oversampling,Logistic Regression,3330,50%,0.6754966887417219,,0.8375330032969681,48.0,1.0,0.7177342513988016,0.9999824138719379,0.5151515151515151,0.7575669645117264,56862.0,51.0,,,
Creditcard Fraud,No Oversampling,Logistic Regression,3330,75%,0.7272727272727273,,0.8634517774609892,63.0,3.0,0.7559289460184544,0.9999824138719379,0.5714285714285714,0.7857142857142857,56862.0,56.0,,,
Creditcard Fraud,No Oversampling,Logistic Regression,3330,max,0.7323943661971831,,0.8659465477159108,69.0,36.0,0.8873443420326675,1.0,0.7878787878787878,0.8936228436342746,56863.0,78.0,,,
Creditcard Fraud,SMOTE,Logistic Regression,3330,count,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0
Creditcard Fraud,SMOTE,Logistic Regression,3330,mean,0.26471384924512054,1.1593680375646276,0.6296718241014893,11.4,595.2,0.934943383402279,0.9895327365773878,0.8840032982890126,0.9367680174332002,56267.8,87.0,,3330.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,std,0.12050478592477121,0.07738147210912817,0.061735595635044854,4.774934554525329,374.00561493111303,0.023296014112074773,0.0065773106401546665,0.04884751168875378,0.02200606241075055,374.00561493111303,5.1478150704935,,0.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,min,0.13798111837327523,1.0727931450776662,0.5637172067205567,4.0,185.0,0.90930278256206,0.9791956105024356,0.8367346938775511,0.9124496148458504,55680.0,82.0,,3330.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,25%,0.19226260257913247,1.1168306901017333,0.5930844891659957,10.0,408.0,0.9187944908211618,0.9881645358141498,0.8469387755102041,0.92184267090935,56190.0,83.0,,3330.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,50%,0.24684431977559607,1.138385799782915,0.6210504403248657,12.0,527.0,0.934067691609194,0.9907321105112288,0.8787878787878788,0.9358063692692538,56336.0,87.0,,3330.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,75%,0.29292929292929293,1.1960583960846982,0.6446116507883031,15.0,673.0,0.9432057024815724,0.9928248597506287,0.8979591836734694,0.944345647092349,56455.0,88.0,,3330.0,
Creditcard Fraud,SMOTE,Logistic Regression,3330,max,0.453551912568306,1.2727721567761252,0.7258953335077254,16.0,1183.0,0.9693462495374067,0.9967465663084959,0.9595959595959596,0.9693957850491977,56678.0,95.0,,3330.0,
